STATION,NAME,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WESD
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/9/1959,0,0,0,48,30,30,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/10/1959,0.09,0,0,67,30,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/11/1959,0,0,0,66,37,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/12/1959,0,0,0,41,20,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/13/1959,0.47,0,0,58,33,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/14/1959,0.43,0,0,55,41,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/15/1959,0,0,0,53,41,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/16/1959,0,0,0,47,23,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/17/1959,0,0,0,56,33,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/18/1959,0,0,0,51,36,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/19/1959,0,0,0,46,13,26,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/20/1959,0,0,0,28,12,27,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/21/1959,0,0,0,47,18,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/22/1959,0,0,0,52,24,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/23/1959,0.21,0,0,54,28,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/24/1959,0.02,0,0,51,36,40,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/25/1959,0,0,0,46,20,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/26/1959,0,0,0,55,23,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/27/1959,0,0,0,60,28,57,
USC00186350,"NATIONAL ARBORETUM DC, MD US",2/28/1959,0,0,0,60,30,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/1/1959,0,0,0,58,37,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/2/1959,0,0,0,54,36,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/3/1959,0,0,0,60,25,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/4/1959,0,0,0,58,34,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/5/1959,0,0,0,56,26,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/6/1959,0.92,0,0,69,36,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/7/1959,0,0,0,57,38,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/8/1959,0,0,0,50,25,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/9/1959,0,0,0,61,36,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/10/1959,0,0,0,59,42,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/11/1959,0,0,0,48,37,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/12/1959,0.69,0,0,44,34,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/13/1959,0,0,0,45,29,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/14/1959,0,0,0,63,30,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/15/1959,0,0,0,65,35,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/16/1959,0,0,0,61,38,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/17/1959,0,0,0,54,26,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/18/1959,0,0,0,45,27,42,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/19/1959,0,0,0,66,22,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/20/1959,0,0,0,73,41,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/21/1959,0.05,0,0,73,41,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/22/1959,0,0,0,63,27,39,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/23/1959,0,0,0,55,23,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/24/1959,0,0,0,77,38,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/25/1959,0,0,0,80,35,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/26/1959,0,0,0,77,45,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/27/1959,0.43,0,0,60,42,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/28/1959,0.06,0,0,48,30,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/29/1959,0,0,0,50,24,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/30/1959,0.36,0,0,45,37,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",3/31/1959,0,0,0,61,38,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/1/1959,0,0,0,76,39,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/2/1959,1.4,0,0,70,50,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/3/1959,0.07,0,0,72,39,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/4/1959,0.62,0,0,69,40,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/5/1959,0,0,0,71,38,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/6/1959,0,0,0,69,49,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/7/1959,0,0,0,73,37,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/8/1959,0,0,0,87,57,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/9/1959,0.09,0,0,89,66,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/10/1959,0.12,0,0,76,59,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/11/1959,0.9,0,0,59,51,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/12/1959,0.57,,0,51,32,32,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/13/1959,0,0,0,50,32,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/14/1959,0,0,0,60,37,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/15/1959,0,0,0,73,45,72,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/16/1959,0,0,0,77,43,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/17/1959,0,0,0,81,47,80,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/18/1959,0,0,0,83,50,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/19/1959,0,0,0,75,60,64,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/20/1959,0.26,0,0,65,58,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/21/1959,0,0,0,62,46,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/22/1959,0,0,0,63,46,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/23/1959,0,0,0,59,46,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/24/1959,0,0,0,73,42,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/25/1959,0,0,0,79,44,78,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/26/1959,0,0,0,83,61,82,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/27/1959,0,0,0,82,60,67,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/28/1959,0.62,0,0,67,46,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/29/1959,0.49,0,0,73,45,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",4/30/1959,0,0,0,77,54,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/1/1959,0.04,0,0,77,49,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/2/1959,0,0,0,81,45,80,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/3/1959,0.05,0,0,86,58,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/4/1959,0.02,0,0,81,56,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/5/1959,0,0,0,79,47,78,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/6/1959,0,0,0,84,48,83,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/7/1959,0,0,0,91,55,91,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/8/1959,0,0,0,91,56,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/9/1959,0,0,0,74,44,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/10/1959,0,0,0,76,56,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/11/1959,0,0,0,85,65,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/12/1959,0,0,0,90,67,88,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/13/1959,1.73,0,0,88,63,64,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/14/1959,0,0,0,66,56,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/15/1959,0,0,0,63,47,59,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/16/1959,0,0,0,66,45,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/17/1959,0,0,0,74,44,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/18/1959,0,0,0,74,55,62,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/19/1959,0,0,0,83,60,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/20/1959,0,0,0,86,68,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/21/1959,0,0,0,85,68,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/22/1959,0,0,0,86,70,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/23/1959,0,0,0,87,62,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/24/1959,1.12,0,0,82,63,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/25/1959,0,0,0,75,50,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/26/1959,0,0,0,77,55,76,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/27/1959,0,0,0,85,65,83,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/28/1959,0,0,0,89,69,87,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/29/1959,0,0,0,90,71,87,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/30/1959,0,0,0,91,70,90,
USC00186350,"NATIONAL ARBORETUM DC, MD US",5/31/1959,0.4,0,0,90,68,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/1/1959,0.05,0,0,79,60,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/2/1959,2.27,0,0,73,65,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/3/1959,0.31,0,0,78,61,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/4/1959,0,0,0,84,55,83,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/5/1959,0,0,0,85,59,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/6/1959,0.59,0,0,86,56,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/7/1959,0,0,0,87,64,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/8/1959,0,0,0,89,60,89,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/9/1959,0,0,0,93,63,92,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/10/1959,0,0,0,93,66,91,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/11/1959,0,0,0,94,68,91,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/12/1959,0,0,0,91,69,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/13/1959,0.9,0,0,88,66,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/14/1959,0,0,0,73,55,72,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/15/1959,0,0,0,78,55,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/16/1959,0,0,0,75,55,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/17/1959,0.06,0,0,71,50,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/18/1959,0.03,0,0,72,48,71,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/19/1959,0,0,0,81,55,80,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/20/1959,0,0,0,84,67,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/21/1959,0,0,0,88,64,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/22/1959,0,0,0,94,67,93,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/23/1959,0,0,0,93,73,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/24/1959,0,0,0,86,63,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/25/1959,0,0,0,92,68,90,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/26/1959,0,0,0,94,72,93,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/27/1959,0,0,0,95,76,90,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/28/1959,0,0,0,98,75,95,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/29/1959,0,0,0,100,80,98,
USC00186350,"NATIONAL ARBORETUM DC, MD US",6/30/1959,0,0,0,100,79,98,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/1/1959,0.7,0,0,98,72,88,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/2/1959,0,0,0,90,76,87,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/3/1959,0,0,0,88,62,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/4/1959,0,0,0,86,58,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/5/1959,0,0,0,87,58,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/6/1959,0.06,0,0,87,70,78,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/7/1959,0,0,0,88,60,86,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/8/1959,0,0,0,89,57,88,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/9/1959,0,0,0,89,58,86,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/10/1959,0,0,0,89,71,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/11/1959,0,0,0,84,73,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/12/1959,0.97,0,0,88,67,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/13/1959,0,0,0,86,64,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/14/1959,0.45,0,0,84,67,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/15/1959,0.28,0,0,76,68,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/16/1959,0.13,0,0,82,68,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/17/1959,0,0,0,87,67,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/18/1959,0,0,0,87,69,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/19/1959,0,0,0,91,74,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/20/1959,0.82,0,0,87,70,70,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/21/1959,0,0,0,87,70,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/22/1959,0,0,0,88,73,87,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/23/1959,0,0,0,92,75,89,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/24/1959,0,0,0,92,73,80,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/25/1959,0.12,0,0,85,72,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/26/1959,0,0,0,86,69,83,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/27/1959,0,0,0,90,72,86,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/28/1959,0,0,0,90,73,86,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/29/1959,0.03,0,0,94,74,79,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/30/1959,0,0,0,93,73,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",7/31/1959,0.56,0,0,89,71,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/1/1959,0,0,0,92,72,90,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/2/1959,0,0,0,90,64,80,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/3/1959,0,0,0,85,55,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/4/1959,0.01,0,0,84,67,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/5/1959,0.02,0,0,90,70,86,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/6/1959,0.03,0,0,87,62,79,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/7/1959,0,0,0,79,66,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/8/1959,3.89,0,0,74,68,72,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/9/1959,0,0,0,84,72,84,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/10/1959,0,0,0,85,62,83,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/11/1959,0,0,0,86,66,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/12/1959,0,0,0,89,65,88,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/13/1959,0,0,0,93,69,90,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/14/1959,0,0,0,95,73,92,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/15/1959,0,0,0,95,74,92,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/16/1959,0,0,0,92,68,93,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/17/1959,0,0,0,95,73,93,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/18/1959,0,0,0,95,73,93,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/19/1959,0.35,0,0,94,70,87,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/20/1959,0,0,0,94,65,90,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/21/1959,0,0,0,95,73,94,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/22/1959,0,0,0,95,75,92,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/23/1959,0.02,0,0,94,73,78,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/24/1959,0,0,0,93,72,88,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/25/1959,0,0,0,94,71,92,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/26/1959,0,0,0,97,73,94,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/27/1959,0,0,0,97,75,86,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/28/1959,0,0,0,97,75,93,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/29/1959,0,0,0,96,74,83,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/30/1959,0,0,0,96,72,83,
USC00186350,"NATIONAL ARBORETUM DC, MD US",8/31/1959,0.9,0,0,90,72,76,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/1/1959,0.02,0,0,89,73,87,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/2/1959,0.6,0,0,90,72,89,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/3/1959,0.18,0,0,91,72,89,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/4/1959,0,0,0,91,68,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/5/1959,0,0,0,91,65,83,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/6/1959,0,0,0,88,68,82,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/7/1959,0,0,0,88,68,83,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/8/1959,0,0,0,90,69,87,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/9/1959,0,0,0,93,68,91,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/10/1959,0,0,0,91,69,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/11/1959,0,0,0,85,63,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/12/1959,0,0,0,77,51,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/13/1959,0,0,0,81,50,79,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/14/1959,0,0,0,79,51,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/15/1959,0,0,0,81,57,78,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/16/1959,0,0,0,78,57,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/17/1959,0.05,0,0,65,45,62,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/18/1959,0,0,0,69,45,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/19/1959,0,0,0,71,41,68,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/20/1959,0,0,0,76,42,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/21/1959,0,0,0,83,54,80,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/22/1959,0,0,0,89,58,85,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/23/1959,0,0,0,90,60,88,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/24/1959,0,0,0,91,62,89,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/25/1959,0,0,0,89,61,81,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/26/1959,0,0,0,82,62,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/27/1959,0,0,0,88,67,80,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/28/1959,0,0,0,88,64,83,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/29/1959,0.28,0,0,83,71,78,
USC00186350,"NATIONAL ARBORETUM DC, MD US",9/30/1959,0.05,0,0,80,69,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/1/1959,0.73,0,0,79,70,77,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/2/1959,0,0,0,78,63,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/3/1959,0,0,0,75,64,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/4/1959,0,0,0,89,62,87,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/5/1959,0,0,0,90,70,88,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/6/1959,0,0,0,89,69,86,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/7/1959,0,0,0,86,67,80,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/8/1959,0,0,0,83,65,80,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/9/1959,0.36,0,0,83,71,80,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/10/1959,0.08,0,0,82,66,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/11/1959,0.16,0,0,84,68,75,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/12/1959,0,0,0,73,52,67,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/13/1959,0,0,0,67,42,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/14/1959,1.23,0,0,65,49,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/15/1959,0,0,0,61,47,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/16/1959,0,0,0,65,38,64,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/17/1959,0,0,0,73,44,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/18/1959,0,0,0,67,44,63,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/19/1959,0,0,0,63,39,55,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/20/1959,0,0,0,70,43,69,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/21/1959,0,0,0,69,46,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/22/1959,0.25,0,0,54,49,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/23/1959,0,0,0,76,50,73,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/24/1959,0.36,0,0,73,62,64,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/25/1959,0.05,0,0,64,42,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/26/1959,0,0,0,60,46,56,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/27/1959,0.27,0,0,59,47,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/28/1959,0,0,0,55,41,54,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/29/1959,0,0,0,52,32,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/30/1959,0,0,0,60,34,58,
USC00186350,"NATIONAL ARBORETUM DC, MD US",10/31/1959,0.04,0,0,61,51,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/1/1959,0.02,0,0,68,57,60,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/2/1959,0.05,0,0,60,46,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/3/1959,0,0,0,54,34,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/4/1959,0,0,0,69,47,67,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/5/1959,0,0,0,76,61,74,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/6/1959,0.22,0,0,76,53,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/7/1959,0.53,0,0,53,37,41,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/8/1959,0,0,0,59,30,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/9/1959,0,0,0,55,28,52,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/10/1959,0,0,0,56,30,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/11/1959,0,0,0,57,32,50,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/12/1959,0,0,0,60,44,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/13/1959,0,0,0,66,33,61,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/14/1959,0.03,0,0,70,56,66,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/15/1959,0,0,0,66,42,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/16/1959,0,0,0,51,44,49,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/17/1959,0.12,0,0,51,38,38,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/18/1959,0,0,0,38,21,30,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/19/1959,0,0,0,50,27,46,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/20/1959,0,0,0,48,24,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/21/1959,0,0,0,46,36,44,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/22/1959,0,0,0,58,35,51,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/23/1959,0,0,0,54,30,48,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/24/1959,0.91,0,0,58,46,53,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/25/1959,0.04,0,0,53,42,43,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/26/1959,0,0,0,48,26,45,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/27/1959,0,0,0,66,36,65,
USC00186350,"NATIONAL ARBORETUM DC, MD US",11/28/1959,0.51,0,0,65,43,43,
